Timestamp,RPS,Pod,CPU(m),Mem(Mi),Disk(MB/s),Node_Disk_Lat_R(ms),Node_Disk_Lat_W(ms),Node_Disk_Util(%),Mem_BW(%),Max_Core_Util(%),Core_00,Core_01,Core_02,Core_03,Core_04,Core_05,Core_06,Core_07,Core_08,Core_09,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_32,Core_33,Core_34,Core_35
2026-01-05 15:30:43,2000,memcached-rate-59d974d7f5-sh4q7,73,4,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-rate-b6fd5846c-9lkbw,5,156,0.01,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,search-66fc447-vkvjr,2445,18,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,memcached-profile-6fd75ddb85-p78tz,78,4,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,kube-proxy-nbfdt,0,16,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-profile-77d56557b6-lrm7b,5,161,0.02,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,mongodb-user-77df9659f6-trfzd,5,154,0.01,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,kube-controller-manager-rapids4,13,61,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,coredns-7c65d6cfc9-c4nf5,6,27,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,coredns-7c65d6cfc9-6t2lv,6,29,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,etcd-rapids4,34,59,0.09,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,kube-scheduler-rapids4,3,23,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:30:43,2000,kube-apiserver-rapids4,89,450,0,0.0,0.54,4.41,0.83,82.58,74.8,75.0,75.0,74.9,74.8,74.6,74.1,74.2,74.3,74.6,74.2,74.0,74.4,74.3,74.1,73.8,73.8,74.6,82.6,82.5,82.3,82.2,82.1,82.2,82.5,82.3,82.4,82.3,82.1,82.4,82.1,82.4,82.0,82.0,82.6,82.1
2026-01-05 15:33:25,3000,recommendation-54767cbbc7-q7nw2,343,9,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-recommendation-75568b6f76-zhshv,5,152,0.01,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,consul-6c66db6cf9-l56kw,15,35,0.0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,memcached-reserve-fc9858477-bl9qt,1315,30,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,reservation-777c594498-pvmmg,15498,97,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,user-5d98cbdf68-7cx9t,17,9,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,frontend-7dfcbdcf84-85mq7,2220,41,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-reservation-f6dd96d48-zwmn9,49,199,0.2,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,rate-66f876b499-pgbvq,4528,35,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,jaeger-7c5bd85b67-6dwml,0,9,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,geo-5d9b5d48c-bgwx8,775,10,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,profile-cd84fd7d9-8xv2h,956,16,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-geo-64f79464b4-t4xm8,5,152,0.01,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,memcached-rate-59d974d7f5-sh4q7,82,4,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-rate-b6fd5846c-9lkbw,5,156,0.01,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,search-66fc447-vkvjr,2283,20,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,memcached-profile-6fd75ddb85-p78tz,60,4,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,kube-proxy-nbfdt,0,16,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-profile-77d56557b6-lrm7b,5,161,0.01,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,mongodb-user-77df9659f6-trfzd,5,154,0.01,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,kube-controller-manager-rapids4,18,61,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,coredns-7c65d6cfc9-c4nf5,6,27,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,coredns-7c65d6cfc9-6t2lv,5,29,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,etcd-rapids4,30,59,0.09,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,kube-scheduler-rapids4,3,23,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
2026-01-05 15:33:25,3000,kube-apiserver-rapids4,126,455,0,0.0,0.24,5.04,1.13,87.38,78.2,77.9,78.0,78.1,77.7,77.6,77.8,77.4,77.6,77.6,77.6,77.7,77.4,77.7,77.8,77.5,77.3,77.4,87.3,87.4,87.2,87.0,86.9,87.0,87.3,87.2,87.0,87.1,87.0,87.2,86.9,87.0,86.9,87.0,87.0,87.2
