Timestamp,RPS,Namespace,Category,Service,Pod,Node,CPU_Total(m),CPU_App(m),CPU_Sidecar(m),Memory_WorkingSet(Mi),Memory_RSS(Mi),Net_RX(KB/s),Net_TX(KB/s),Disk_Read(KB/s),Disk_Write(KB/s),System_Mem_BW,System_LLC_Metric,Istio_Enabled
2026-01-01 02:37:45,600,default,application,profile,profile-6cc9c59678-48sbs,minikube,252,111,140,52,0,176.16,125.74,0,0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,geo,geo-d6bdc5f56-lbqjc,minikube,151,71,80,49,0,19.51,15.0,0,0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,mongodb-profile,mongodb-profile-544455fc6c-hx6fn,minikube,10,5,4,202,0,0.1,0.13,0.0,2.01,7.17,0.5486,True
2026-01-01 02:37:45,600,istio-system,istio-control-plane,istio-ingressgateway,istio-ingressgateway-865c448856-2dvkq,minikube,5,0,5,36,0,0.26,0.24,0.0,0.0,7.17,0.5486,True
2026-01-01 02:37:45,600,istio-system,istio-control-plane,istiod,istiod-86c75775bb-mnps7,minikube,2,2,0,59,0,1.73,1.15,0,0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,jaeger,jaeger-77f6494d9b-x9gpw,minikube,9,4,4,147,0,3.86,0.04,0,0,7.17,0.5486,True
2026-01-01 02:37:45,600,kube-system,kubernetes-system,metrics-server,metrics-server-85b7d694d7-zgkzr,minikube,4,4,0,28,0,0.0,0.0,0.0,0.0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,mongodb-user,mongodb-user-84b885bc57-fq5tx,minikube,10,5,4,209,0,0.09,0.11,0.0,2.5,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,consul,consul-5979bc48f6-655ln,minikube,22,18,4,73,0,0.12,0.13,0.0,0.0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,memcached-profile,memcached-profile-86dc8dcd8b-fxm94,minikube,34,12,22,44,0,14.15,142.8,0,0,7.17,0.5486,True
2026-01-01 02:37:45,600,default,application,mongodb-recommendation,mongodb-recommendation-5cf5c9858f-5lvtb,minikube,10,5,4,199,0,0.1,0.12,0.0,2.81,7.17,0.5486,True
